,country,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,fatalities,recovered,passed_days,cases_per_million,cases_last_day
204,Germany,-16.067999999999998,3.292,18.178,-59.12,-56.88399999999999,-43.753,267,5673,32.0,529.2459648277523,449.5663695495062
205,Germany,-14.412,20.68,18.601,-58.536,-56.286,-43.851000000000006,342,6658,33.0,612.7559624186944,529.2459648277523
206,Germany,-21.003,33.292,11.92,-66.111,-53.332,-32.818000000000005,433,8481,34.0,694.9530233678632,612.7559624186944
207,Germany,-50.782,-49.28,10.767999999999999,-77.37899999999999,-68.09899999999999,-38.846,533,9211,35.0,747.9523006504457,694.9530233678632
208,Germany,-15.898,-12.537,16.631,-54.297,-56.14,-43.123999999999995,645,13500,36.0,805.6492411467117,747.9523006504457
209,Germany,-11.770999999999999,7.401,17.468,-53.361999999999995,-52.843999999999994,-43.093999999999994,775,16100,37.0,864.9482052517466,805.6492411467117
210,Germany,-12.919,20.38,16.53,-51.963,-52.782,-42.964,920,18700,38.0,937.9908455793785,864.9482052517466
211,Germany,-11.464,5.957000000000001,17.320999999999998,-53.777,-54.391000000000005,-43.461999999999996,1107,22440,39.0,1021.368344977114,937.9908455793785
212,Germany,-10.994000000000002,-13.15,18.814,-56.881,-56.975,-43.82,1275,24575,40.0,1098.0366176824862,1021.368344977114
213,Germany,-15.887,20.584,11.814,-62.647,-52.251000000000005,-31.276999999999997,1444,26400,41.0,1157.4560346904361,1098.0366176824862
214,Germany,-13.02,60.535,7.611000000000001,-58.172,-46.635,-30.221,1584,28700,42.0,1206.0105998554566,1157.4560346904361
215,Spain,10.390999999999998,32.711999999999996,-3.1460000000000004,7.093,11.350999999999999,1.057,0,2,0.0,0.0426075841499787,0.0
216,Spain,3.011,35.534,-0.24,4.624,4.4719999999999995,-6.93,0,2,1.0,0.0426075841499787,0.0426075841499787
217,Spain,-0.5529999999999999,17.207,0.525,-2.031,3.475,-6.22,0,2,2.0,0.1278227524499361,0.0426075841499787
218,Spain,4.459,10.511,-0.285,-0.445,1.18,-0.314,0,2,3.0,0.27694929697486154,0.1278227524499361
219,Spain,7.774,15.595,-1.5190000000000001,3.997,5.694,0.735,0,2,4.0,0.31955688112484026,0.27694929697486154
220,Spain,-6.775,32.6,0.215,-0.632,2.28,-11.32,0,2,5.0,0.6817213463996592,0.31955688112484026
221,Spain,3.8760000000000003,18.649,-1.204,-1.071,5.598,-1.339,0,2,6.0,0.9586706433745207,0.6817213463996592
222,Spain,5.921,5.861000000000001,-2.2569999999999997,2.13,5.044,1.2009999999999998,0,2,7.0,1.7895185342991053,0.9586706433745207
223,Spain,1.2890000000000001,-6.947,0.7509999999999999,-2.9189999999999996,-2.5860000000000003,-3.13,0,2,8.0,2.556455048998722,1.7895185342991053
224,Spain,2.617,-2.6060000000000003,-0.146,-2.7460000000000004,0.616,2.944,1,2,9.0,3.5151256923732426,2.556455048998722
225,Spain,4.0,9.249,-0.38299999999999995,-0.076,1.611,2.7460000000000004,2,2,10.0,4.7294418406476355,3.5151256923732426
226,Spain,2.173,1.5590000000000002,-0.193,-1.392,0.244,1.71,3,2,11.0,5.517682147422241,4.7294418406476355
227,Spain,2.11,0.266,0.011000000000000001,-1.5130000000000001,-0.255,-0.525,5,2,12.0,8.52151682999574,5.517682147422241
228,Spain,0.8170000000000001,16.562,-0.9490000000000001,-1.248,4.156000000000001,0.6709999999999999,10,30,13.0,10.651896037494675,8.52151682999574
229,Spain,6.734,19.08,-1.79,3.5469999999999997,8.231,0.9940000000000001,17,30,14.0,14.337452066467831,10.651896037494675
230,Spain,4.1819999999999995,11.827,-0.611,-1.3530000000000002,0.43700000000000006,2.611,28,32,15.0,22.858968896463573,14.337452066467831
231,Spain,17.799,12.181,-0.419,-2.642,-1.287,1.9069999999999998,35,32,16.0,36.10992756710694,22.858968896463573
232,Spain,16.676,16.516,1.087,-4.954,-8.547,-2.313,54,183,17.0,48.508734554750745,36.10992756710694
233,Spain,27.271,1.092,2.685,-13.104000000000001,-16.0,-5.279,55,183,18.0,48.508734554750745,48.508734554750745
234,Spain,32.948,-21.663,8.356,-32.756,-32.349000000000004,-17.102999999999998,133,193,19.0,111.46144013634428,48.508734554750745
235,Spain,-7.841,-44.172,14.213,-69.283,-51.946000000000005,-30.776999999999997,195,517,20.0,136.15253515125693,111.46144013634428
236,Spain,-49.49100000000001,-75.676,16.817,-87.06,-70.63600000000001,-47.96,289,517,21.0,166.12697060076695,136.15253515125693
237,Spain,-33.083,-71.688,22.824,-80.235,-70.652,-52.281000000000006,342,530,22.0,211.8023008095441,166.12697060076695
238,Spain,-38.759,-73.45100000000001,25.438000000000002,-83.20100000000001,-74.319,-58.544,533,1028,23.0,250.27694929697486,211.8023008095441
239,Spain,-36.188,-73.101,26.343000000000004,-83.553,-76.215,-60.44,623,1081,24.0,296.33574776310184,250.27694929697486
240,Spain,-57.86600000000001,-76.941,30.813000000000002,-87.62799999999999,-79.63600000000001,-70.696,830,1107,25.0,382.6800170430337,296.33574776310184
241,Spain,-39.236999999999995,-78.571,31.855999999999998,-86.787,-79.51,-65.626,1043,1588,26.0,434.8103962505326,382.6800170430337
242,Spain,-53.486999999999995,-86.553,25.816999999999997,-91.66799999999999,-83.825,-62.558,1375,2125,27.0,540.5624201107797,434.8103962505326
243,Spain,-73.252,-89.446,22.293000000000003,-93.70700000000001,-87.344,-65.475,1772,2575,28.0,612.8674904132936,540.5624201107797
244,Spain,-46.453,-77.373,27.741999999999997,-84.861,-80.67399999999999,-64.92699999999999,2311,2575,29.0,748.5300383468258,612.8674904132936
245,Spain,-50.369,-78.584,29.203000000000003,-86.633,-81.355,-66.958,2808,3794,30.0,849.7017469109502,748.5300383468258
246,Spain,-51.043,-78.402,29.928,-86.976,-81.90899999999999,-67.383,3647,5367,31.0,1054.8572645930976,849.7017469109502
247,Spain,-51.637,-78.449,30.467,-87.23,-82.249,-67.896,4365,7015,32.0,1231.0609288453345,1054.8572645930976
248,Spain,-49.378,-80.392,33.421,-88.141,-82.845,-67.579,5138,9357,33.0,1400.063911376225,1231.0609288453345
249,Spain,-56.82,-86.24799999999999,26.085,-91.891,-85.506,-63.794,5982,12285,34.0,1560.183212611845,1400.063911376225
250,Spain,-76.33,-89.05799999999999,21.756999999999998,-93.74700000000001,-88.20100000000001,-63.876000000000005,6803,14709,35.0,1706.6467831273967,1560.183212611845
251,Spain,-55.406000000000006,-80.432,30.773000000000003,-88.57600000000001,-84.164,-73.699,7716,16780,36.0,1873.7963357477631,1706.6467831273967
252,Spain,-54.745,-82.329,32.157,-92.26899999999999,-84.20700000000001,-75.61,8464,19259,37.0,2043.5236472092033,1873.7963357477631
253,Spain,-52.81100000000001,-81.25,32.624,-92.125,-84.333,-75.21600000000001,9387,22647,38.0,2218.108223263741,2043.5236472092033
254,Spain,-51.626999999999995,-80.645,33.126,-91.654,-84.01100000000001,-75.19800000000001,10348,26743,39.0,2387.4094588836815,2218.108223263741
255,Spain,-48.216,-81.51,35.68,-89.152,-84.236,-74.282,11198,30513,40.0,2539.3907115466554,2387.4094588836815
256,Spain,-55.787,-86.399,26.418000000000003,-92.086,-85.77,-65.399,11947,34219,41.0,2687.856838517256,2539.3907115466554
257,Spain,-76.568,-89.52,22.646,-94.206,-88.956,-67.57,12641,38080,42.0,2804.5590115040477,2687.856838517256
258,France,7.015,30.064,-1.3659999999999999,8.454,11.623,-0.883,1,4,0.0,0.17913121361397225,0.0
259,France,3.234,45.388000000000005,3.125,2.5789999999999997,-1.1840000000000002,-15.241,1,4,1.0,0.17913121361397225,0.17913121361397225
260,France,1.385,23.25,3.535,1.206,-2.6510000000000002,-14.37,1,11,2.0,0.20898641588296762,0.17913121361397225
261,France,-1.6030000000000002,9.458,2.6010000000000004,-5.295,-5.24,-12.109000000000002,2,11,3.0,0.2686968204209584,0.20898641588296762
262,France,-0.6659999999999999,0.81,4.073,-5.337000000000001,-5.194,-15.157,2,11,4.0,0.5672488431109122,0.2686968204209584
263,France,1.3,14.57,4.133,-0.7909999999999999,-0.46799999999999997,-14.624,2,11,5.0,0.8508732646663681,0.5672488431109122
264,France,1.056,-11.595999999999998,1.115,-7.257999999999999,3.7760000000000002,-4.613,2,12,6.0,1.4927601134497688,0.8508732646663681
265,France,3.968,-13.312999999999999,-0.032,1.078,1.5190000000000001,1.256,2,12,7.0,1.9405881474846993,1.4927601134497688
266,France,3.472,-9.468,2.719,-5.912000000000001,-4.431,-5.347,3,12,8.0,2.8511718166890585,1.9405881474846993
267,France,4.678999999999999,7.734,1.916,-1.391,-3.717,-4.197,4,12,9.0,3.045230631437528,2.8511718166890585
268,France,1.979,0.98,1.89,-5.835,-5.755,-3.198,4,12,10.0,4.299149126735334,3.045230631437528
269,France,-0.209,-15.423,2.574,-7.746,-6.044,-5.034,6,12,11.0,5.672488431109121,4.299149126735334
270,France,1.8619999999999999,-0.718,2.5180000000000002,-2.106,-1.306,-4.46,9,12,12.0,9.792506344230484,5.672488431109121
271,France,1.105,7.189,0.757,-4.187,1.411,-0.319,11,12,13.0,14.315569487983282,9.792506344230484
272,France,2.237,-0.562,0.636,0.485,-2.241,-0.591,19,12,14.0,16.957754888789374,14.315569487983282
273,France,2.234,2.3,1.59,-4.546,-5.001,-0.602,19,12,15.0,18.196745782952682,16.957754888789374
274,France,1.2919999999999998,1.0190000000000001,1.7369999999999999,-4.664,-5.787000000000001,-0.638,33,12,16.0,26.78011643528885,18.196745782952682
275,France,1.621,16.654,1.3419999999999999,-5.747000000000001,-5.102,-0.336,48,12,17.0,34.2289894014032,26.78011643528885
276,France,5.379,5.184,1.46,-7.989,-6.577000000000001,-0.998,48,12,18.0,34.2289894014032,34.2289894014032
277,France,16.754,4.431,2.8739999999999997,-7.504,-7.766,-2.1519999999999997,79,12,19.0,54.94849977608599,34.2289894014032
278,France,1.49,-0.9690000000000001,4.726,-21.287,-16.222,-5.183,91,12,20.0,67.1144947007016,54.94849977608599
279,France,22.57,14.659,3.4930000000000003,-37.77,-21.448,-8.577,91,12,21.0,67.65188834154353,67.1144947007016
280,France,46.044,-15.377,13.455,-42.84,-38.552,-35.935,149,12,22.0,99.76115838184805,67.65188834154353
281,France,-15.225,-40.274,23.631999999999998,-67.937,-61.032,-55.23,149,12,23.0,115.16644275264966,99.76115838184805
282,France,-45.461000000000006,-52.718,28.875999999999998,-82.751,-75.55199999999999,-67.223,149,12,24.0,136.1994327511569,115.16644275264966
283,France,-40.925,-56.343,31.965,-82.447,-78.273,-70.531,244,12,25.0,163.75578444543964,136.1994327511569
284,France,-41.883,-65.574,36.049,-83.281,-80.494,-70.929,451,12,26.0,190.4463352739215,163.75578444543964
285,France,-54.348,-77.97399999999999,24.448,-87.95299999999999,-81.791,-58.168,563,12,27.0,215.89789520824004,190.4463352739215
286,France,-63.698,-79.994,18.04,-86.235,-83.76700000000001,-54.773999999999994,676,2206,28.0,242.46902522764594,215.89789520824004
287,France,-40.744,-64.408,31.973000000000003,-81.28,-81.778,-72.987,862,2206,29.0,300.38811762949695,242.46902522764594
288,France,-44.878,-65.111,33.775,-82.569,-82.149,-73.938,1102,3250,30.0,337.6921928646067,300.38811762949695
289,France,-48.464,-66.753,31.65,-84.32799999999999,-82.635,-72.968,1333,3907,31.0,382.1465890431408,337.6921928646067
290,France,-45.849,-66.837,33.957,-83.667,-83.03,-73.925,1698,4955,32.0,441.12554112554113,382.1465890431408
291,France,-45.79600000000001,-67.9,37.338,-83.61,-83.571,-73.033,1997,5707,33.0,498.61173309449174,441.12554112554113
292,France,-55.646,-76.191,24.506999999999998,-87.444,-83.01,-58.919,2317,5724,34.0,568.8162412300344,498.61173309449174
293,France,-72.482,-81.836,18.180999999999997,-88.007,-86.667,-56.485,2611,7226,35.0,607.6727869831318,568.8162412300344
294,France,-46.603,-65.635,32.546,-83.594,-83.26700000000001,-73.57,3030,7964,36.0,674.2797432452605,607.6727869831318
295,France,-37.661,-61.42100000000001,33.383,-89.59200000000001,-81.624,-73.508,3532,9513,37.0,788.5803851321093,674.2797432452605
296,France,-39.054,-61.92,30.938000000000002,-90.351,-81.28399999999999,-71.46,4043,11053,38.0,862.054037916107,788.5803851321093
297,France,-35.75,-61.63399999999999,33.314,-89.715,-81.829,-72.793,5398,12548,39.0,894.5962083893119,862.054037916107
298,France,-37.84,-65.77199999999999,36.649,-85.53299999999999,-82.073,-71.797,6520,14135,40.0,973.3094491715182,894.5962083893119
299,France,-45.303000000000004,-73.229,23.886999999999997,-88.37,-80.029,-57.031000000000006,7574,15572,41.0,1356.142707866846,973.3094491715182
300,France,-61.607,-73.328,17.489,-85.443,-82.03399999999999,-52.566,8093,16349,42.0,1399.8059411852516,1356.142707866846
301,United Kingdom,-2.1719999999999997,-4.552,-0.314,-0.7390000000000001,2.888,-0.826,0,8,0.0,0.13503375843960988,0.0
302,United Kingdom,-0.7190000000000001,-8.558,1.403,-3.2439999999999998,-2.18,-2.07,0,8,1.0,0.19504876219054762,0.13503375843960988
303,United Kingdom,4.216,3.406,0.373,-0.77,0.616,0.5720000000000001,0,8,2.0,0.19504876219054762,0.19504876219054762
304,United Kingdom,-0.281,5.681,0.491,0.551,-0.662,0.6679999999999999,0,8,3.0,0.19504876219054762,0.19504876219054762
305,United Kingdom,0.88,7.632000000000001,0.483,2.215,0.079,0.19,0,8,4.0,0.22505626406601648,0.19504876219054762
306,United Kingdom,0.857,-12.745999999999999,1.003,0.551,0.05,-0.6729999999999999,0,8,5.0,0.30007501875468867,0.22505626406601648
307,United Kingdom,0.9159999999999999,-14.23,0.486,1.1,-2.32,0.38299999999999995,0,8,6.0,0.34508627156789196,0.30007501875468867
308,United Kingdom,1.83,14.225,-0.6990000000000001,6.6610000000000005,5.356,1.3419999999999999,0,8,7.0,0.5401350337584395,0.34508627156789196
309,United Kingdom,3.9160000000000004,13.776,0.12300000000000001,4.498,-0.004,0.687,0,8,8.0,0.6001500375093773,0.5401350337584395
310,United Kingdom,2.5789999999999997,11.35,0.138,2.191,-0.9890000000000001,0.882,0,8,9.0,0.765191297824456,0.6001500375093773
311,United Kingdom,3.3810000000000002,1.9680000000000002,0.5770000000000001,1.9280000000000002,-1.608,0.799,0,8,10.0,1.2903225806451613,0.765191297824456
312,United Kingdom,1.982,1.178,0.7070000000000001,-0.951,-2.846,0.419,1,8,11.0,1.740435108777194,1.2903225806451613
313,United Kingdom,5.65,22.236,0.124,4.707,1.187,0.612,2,8,12.0,2.460615153788447,1.740435108777194
314,United Kingdom,1.626,6.8660000000000005,0.021,-0.23600000000000002,-0.507,1.349,2,18,13.0,3.1057764441110276,2.460615153788447
315,United Kingdom,2.463,15.333,-0.606,3.888,2.053,1.179,3,18,14.0,4.111027756939235,3.1057764441110276
316,United Kingdom,3.6660000000000004,4.189,0.797,0.071,-3.267,0.065,4,18,15.0,4.831207801950487,4.111027756939235
317,United Kingdom,4.946000000000001,3.554,1.08,-1.639,-3.9939999999999998,-0.32799999999999996,6,19,16.0,5.761440360090022,4.831207801950487
318,United Kingdom,4.838,9.58,1.272,-0.157,-5.577000000000001,-0.33899999999999997,8,19,17.0,6.886721680420105,5.761440360090022
319,United Kingdom,10.729000000000001,5.425,1.652,-1.453,-8.128,-1.452,8,19,18.0,6.886721680420105,6.886721680420105
320,United Kingdom,11.255999999999998,12.475999999999999,2.354,-2.181,-9.327,-3.949,8,19,19.0,12.033008252063015,6.886721680420105
321,United Kingdom,7.3420000000000005,0.71,2.431,-10.119,-15.149000000000001,-2.177,21,19,20.0,17.16429107276819,12.033008252063015
322,United Kingdom,6.989,-1.047,1.868,-10.751,-15.969000000000001,-3.975,21,19,21.0,17.179294823705924,17.16429107276819
323,United Kingdom,20.057000000000002,29.355,3.662,-3.005,-16.462,-8.713,56,21,22.0,23.270817704426104,17.179294823705924
324,United Kingdom,20.789,6.345,7.482,-15.261,-27.061,-16.412,56,53,23.0,29.40735183795949,23.270817704426104
325,United Kingdom,22.41,-3.1860000000000004,10.408,-21.083000000000002,-33.843,-22.714000000000002,72,67,24.0,39.63990997749437,29.40735183795949
326,United Kingdom,24.123,2.436,11.453,-21.443,-36.729,-26.88,138,67,25.0,40.75018754688672,39.63990997749437
327,United Kingdom,9.889,6.204,12.737,-28.338,-39.531,-28.86,178,67,26.0,60.22505626406601,40.75018754688672
328,United Kingdom,1.288,1.6869999999999998,10.800999999999998,-49.728,-46.178999999999995,-25.255,234,67,27.0,76.02400600150037,60.22505626406601
329,United Kingdom,-13.558,19.599,8.552999999999999,-56.428999999999995,-46.056999999999995,-29.987,282,67,28.0,86.19654913728431,76.02400600150037
330,United Kingdom,-8.06,1.4169999999999998,17.205,-45.136,-52.518,-45.498999999999995,336,67,29.0,100.91522880720179,86.19654913728431
331,United Kingdom,-23.636,-14.469000000000001,23.648000000000003,-70.817,-64.184,-58.24100000000001,423,140,30.0,122.49062265566391,100.91522880720179
332,United Kingdom,-25.859,-11.868,26.188000000000002,-73.325,-67.957,-64.009,466,140,31.0,144.63615903975992,122.49062265566391
333,United Kingdom,-28.079,-10.981,27.057,-74.267,-69.835,-66.083,580,150,32.0,177.22430607651913,144.63615903975992
334,United Kingdom,-28.803,-26.353,28.236,-75.783,-70.682,-66.399,761,151,33.0,221.2303075768942,177.22430607651913
335,United Kingdom,-38.775999999999996,-54.393,19.692,-83.179,-73.99600000000001,-57.181000000000004,1021,151,34.0,259.7449362340585,221.2303075768942
336,United Kingdom,-45.678999999999995,-52.382,15.445,-84.787,-74.717,-55.326,1231,151,35.0,296.7741935483871,259.7449362340585
337,United Kingdom,-32.257,-32.513000000000005,26.643,-74.071,-72.567,-68.962,1411,171,36.0,336.8792198049512,296.7741935483871
338,United Kingdom,-30.051,-20.74,27.249000000000002,-74.119,-71.641,-69.521,1793,179,37.0,382.31057764441107,336.8792198049512
339,United Kingdom,-32.096,-28.52,28.198,-75.382,-72.995,-69.43,2357,179,38.0,448.0870217554388,382.31057764441107
340,United Kingdom,-31.53,-24.471999999999998,28.511,-75.288,-73.492,-69.691,2926,192,39.0,512.7231807951988,448.0870217554388
341,United Kingdom,-29.945,-24.943,28.929000000000002,-75.801,-71.888,-68.669,3611,208,40.0,580.4801200300075,512.7231807951988
342,United Kingdom,-36.235,-37.668,19.249000000000002,-81.405,-71.611,-56.77,4320,215,41.0,637.3143285821454,580.4801200300075
343,United Kingdom,-41.018,-28.555999999999997,14.842,-81.94200000000001,-70.423,-53.626000000000005,4943,229,42.0,726.7216804201049,637.3143285821454
344,Indonesia,-1.204,-4.647,1.248,-1.959,-4.2989999999999995,3.4960000000000004,0,0,0.0,0.0,0.0
345,Indonesia,-3.135,-3.995,1.026,-2.449,-1.405,3.6630000000000003,0,0,1.0,0.0,0.0
346,Indonesia,-2.0540000000000003,-5.537000000000001,2.7880000000000003,-5.3660000000000005,-6.3260000000000005,-2.249,0,0,2.0,0.0,0.0
347,Indonesia,-0.846,-3.313,0.359,-1.975,0.09300000000000001,2.985,0,0,3.0,0.0,0.0
348,Indonesia,1.86,-2.6630000000000003,0.41200000000000003,0.251,2.38,3.9939999999999998,0,0,4.0,0.0,0.0
349,Indonesia,2.793,-5.428,0.528,0.8690000000000001,3.365,5.239,0,0,5.0,0.0,0.0
350,Indonesia,5.782,-6.891,-0.174,2.219,4.1,5.755,0,0,6.0,0.0,0.0
351,Indonesia,5.181,-8.158,0.746,1.284,0.19899999999999998,2.947,0,0,7.0,0.0,0.0
352,Indonesia,12.08,-0.21899999999999997,-0.324,5.397,2.764,4.937,0,0,8.0,0.007471049682480389,0.0
353,Indonesia,9.789,-2.15,0.314,2.813,1.556,4.8069999999999995,0,0,9.0,0.007471049682480389,0.007471049682480389
354,Indonesia,3.675,-4.753,1.103,0.154,-0.863,4.155,0,0,10.0,0.007471049682480389,0.007471049682480389
355,Indonesia,7.835,-1.368,0.474,3.5210000000000004,3.3089999999999997,4.239,0,0,11.0,0.007471049682480389,0.007471049682480389
356,Indonesia,3.682,-3.295,0.574,2.425,3.0580000000000003,6.428999999999999,0,0,12.0,0.014942099364960777,0.007471049682480389
357,Indonesia,5.959,-4.401,0.253,2.765,2.714,5.555,0,0,13.0,0.014942099364960777,0.014942099364960777
358,Indonesia,4.412,-3.7539999999999996,1.082,1.171,-1.463,3.823,0,0,14.0,0.022413149047441166,0.014942099364960777
359,Indonesia,3.478,-1.0490000000000002,0.785,2.4,0.71,4.534,0,0,15.0,0.0709749719835637,0.022413149047441166
360,Indonesia,5.8870000000000005,2.022,0.637,3.389,1.392,3.903,0,2,16.0,0.10085917071348525,0.0709749719835637
361,Indonesia,4.715,2.344,0.586,3.202,0.7829999999999999,3.741,1,2,17.0,0.1270078446021666,0.10085917071348525
362,Indonesia,3.137,0.18600000000000003,0.815,2.174,0.63,3.679,1,2,18.0,0.1270078446021666,0.1270078446021666
363,Indonesia,2.668,-2.416,0.684,2.112,1.006,5.569,4,2,19.0,0.25775121404557344,0.1270078446021666
364,Indonesia,3.194,-6.364,1.266,-2.149,-5.272,5.45,5,8,20.0,0.35861038475905865,0.25775121404557344
365,Indonesia,3.4389999999999996,-11.775,2.855,-7.285,-12.124,4.124,5,8,21.0,0.43705640642510274,0.35861038475905865
366,Indonesia,1.62,-8.304,5.087,-6.504,-12.459000000000001,-7.627999999999999,5,8,22.0,0.500560328726186,0.43705640642510274
367,Indonesia,1.34,-10.39,6.143,-8.687000000000001,-16.408,-12.939,5,8,23.0,0.6425102726933134,0.500560328726186
368,Indonesia,0.092,-11.704,7.694,-10.787,-21.189,-15.888,19,11,24.0,0.8479641389615241,0.6425102726933134
369,Indonesia,-5.155,-16.567999999999998,8.843,-15.890999999999998,-26.36,-17.389,25,11,25.0,1.1617482256257006,0.8479641389615241
370,Indonesia,-6.909,-21.095,10.093,-19.178,-31.336,-18.266,32,15,26.0,1.3784086664176318,1.1617482256257006
371,Indonesia,-5.462000000000001,-29.565,8.66,-22.551,-33.103,-10.623,38,15,27.0,1.6809861785580875,1.3784086664176318
372,Indonesia,-14.751,-38.89,10.4,-32.451,-42.42,-6.825,48,29,28.0,1.9200597683974598,1.6809861785580875
373,Indonesia,-12.495999999999999,-24.771,12.929,-26.738000000000003,-41.229,-26.86,49,29,29.0,2.1628688830780725,1.9200597683974598
374,Indonesia,-10.638,-26.244,13.3,-29.408,-41.611000000000004,-31.233,55,30,30.0,2.5625700410907735,2.1628688830780725
375,Indonesia,-20.051,-30.514,21.26,-38.18,-52.365,-59.449,58,31,31.0,2.9510646245797534,2.5625700410907735
376,Indonesia,-16.578,-29.819000000000003,14.94,-34.008,-46.17100000000001,-33.501,78,35,32.0,3.3358236832274937,2.9510646245797534
377,Indonesia,-16.624000000000002,-34.397,16.011,-35.796,-49.29,-32.631,87,46,33.0,3.9073589839372436,3.3358236832274937
378,Indonesia,-20.031,-46.044,14.674000000000001,-41.695,-49.913999999999994,-23.41,102,59,34.0,4.314531191632424,3.9073589839372436
379,Indonesia,-27.01,-52.354,15.02,-47.24,-54.465,-15.389000000000001,114,64,35.0,4.80014942099365,4.314531191632424
380,Indonesia,-19.823,-32.246,15.918,-35.908,-50.707,-33.937,122,75,36.0,5.282032125513635,4.80014942099365
381,Indonesia,-16.031,-31.588,15.327,-35.15,-49.151,-34.907,136,81,37.0,5.707881957415017,5.282032125513635
382,Indonesia,-10.128,-28.326,14.795,-31.34,-49.023999999999994,-34.929,157,103,38.0,6.264475158759806,5.707881957415017
383,Indonesia,-12.84,-29.469,15.684000000000001,-32.535,-50.38399999999999,-35.4,170,112,39.0,6.686589465819948,6.264475158759806
384,Indonesia,-17.418,-34.179,16.539,-35.159,-53.361000000000004,-34.015,181,134,40.0,7.418752334703026,6.686589465819948
385,Indonesia,-20.365,-45.034,14.698,-39.971,-54.223,-25.454,191,150,41.0,7.814717967874487,7.418752334703026
386,Indonesia,-23.666999999999998,-49.528,14.354000000000001,-43.438,-57.611000000000004,-16.689,198,164,42.0,8.490847964138961,7.814717967874487
387,India,-1.192,0.7170000000000001,0.9690000000000001,-2.077,-0.484,2.213,0,3,0.0,0.0022172949002217295,0.0
388,India,0.036000000000000004,2.103,0.18899999999999997,-1.264,0.882,4.271,0,3,1.0,0.0022172949002217295,0.0022172949002217295
389,India,-1.7369999999999999,2.65,0.128,-0.691,1.087,1.055,0,3,2.0,0.0022172949002217295,0.0022172949002217295
390,India,-0.19699999999999998,1.4969999999999999,-0.6829999999999999,0.358,2.6289999999999996,3.25,0,3,3.0,0.0022172949002217295,0.0022172949002217295
391,India,-0.6990000000000001,3.362,-0.205,-0.6779999999999999,0.97,3.596,0,3,4.0,0.0022172949002217295,0.0022172949002217295
392,India,1.423,3.2239999999999998,0.039,0.287,1.49,4.656000000000001,0,3,5.0,0.0022172949002217295,0.0022172949002217295
393,India,-0.78,-0.8190000000000001,0.32,-1.767,0.247,7.707000000000001,0,3,6.0,0.0022172949002217295,0.0022172949002217295
394,India,3.565,0.657,0.752,0.9670000000000001,0.34700000000000003,3.3810000000000002,0,3,7.0,0.0022172949002217295,0.0022172949002217295
395,India,2.476,2.7539999999999996,0.162,-0.257,-0.047,4.848,0,3,8.0,0.003695491500369549,0.0022172949002217295
396,India,1.7990000000000002,2.918,0.08199999999999999,-0.75,0.34,3.572,0,3,9.0,0.003695491500369549,0.003695491500369549
397,India,5.343999999999999,0.892,0.001,0.456,2.705,6.921,0,3,10.0,0.020694752402069475,0.003695491500369549
398,India,2.983,2.627,0.36200000000000004,-0.7290000000000001,1.7719999999999998,4.968999999999999,0,3,11.0,0.022172949002217297,0.020694752402069475
399,India,2.0580000000000003,-0.322,1.008,-1.308,2.6239999999999997,4.825,0,3,12.0,0.022912047302291204,0.022172949002217297
400,India,5.812,1.78,0.11199999999999999,0.24,4.909,6.876,0,3,13.0,0.025129342202512936,0.022912047302291204
401,India,8.745,1.71,0.2,2.16,3.201,6.03,0,3,14.0,0.028824833702882482,0.025129342202512936
402,India,5.905,4.058,3.498,-1.361,-6.067,-12.394,0,3,15.0,0.031781226903178125,0.028824833702882482
